Name,CAS,Clean_Name,Source_File
1-(2-(octyloxy)-2-oxoethyl)pyridin-1-ium chloride,69458-13-5,1-(2-(OCTYLOXY)-2-OXOETHYL)PYRIDIN-1-IUM CHLORIDE,pyridinium.csv
1-(2-ethoxyethyl)pyridin-1-ium bis((trifluoromethyl)sulfonyl)imide,849418-12-8,1-(2-ETHOXYETHYL)PYRIDIN-1-IUM BIS((TRIFLUOROMETHYL)SULFONYL)IMIDE,pyridinium.csv
1-(2-ethoxyethyl)pyridin-1-ium bromide,108153-25-9,1-(2-ETHOXYETHYL)PYRIDIN-1-IUM BROMIDE,pyridinium.csv
1-(2-hydroxyethyl)-3-(tetradecyloxy)pyridin-1-ium bromide,1476786-48-7,1-(2-HYDROXYETHYL)-3-(TETRADECYLOXY)PYRIDIN-1-IUM BROMIDE,pyridinium.csv
1-(2-hydroxyethyl)-3-(tetradecyloxy)pyridin-1-ium chloride,1476786-47-6,1-(2-HYDROXYETHYL)-3-(TETRADECYLOXY)PYRIDIN-1-IUM CHLORIDE,pyridinium.csv
1-(2-hydroxyethyl)pyridin-1-ium bis((trifluoromethyl)sulfonyl)imide,752260-02-9,1-(2-HYDROXYETHYL)PYRIDIN-1-IUM BIS((TRIFLUOROMETHYL)SULFONYL)IMIDE,pyridinium.csv
1-(2-hydroxyethyl)pyridin-1-ium chloride,34941-69-0,1-(2-HYDROXYETHYL)PYRIDIN-1-IUM CHLORIDE,pyridinium.csv
1-(2-hydroxyethyl)pyridin-1-ium cinnamate,,1-(2-HYDROXYETHYL)PYRIDIN-1-IUM CINNAMATE,pyridinium.csv
1-(2-hydroxyethyl)pyridin-1-ium iodide,69095-13-2,1-(2-HYDROXYETHYL)PYRIDIN-1-IUM IODIDE,pyridinium.csv
1-(2-methoxyethyl)pyridin-1-ium bis((trifluoromethyl)sulfonyl)imide,863663-01-8,1-(2-METHOXYETHYL)PYRIDIN-1-IUM BIS((TRIFLUOROMETHYL)SULFONYL)IMIDE,pyridinium.csv
1-(2-methoxyethyl)pyridin-1-ium chloride,209679-88-9,1-(2-METHOXYETHYL)PYRIDIN-1-IUM CHLORIDE,pyridinium.csv
1-(3-hydroxypropyl)pyridin-1-ium bis((trifluoromethyl)sulfonyl)imide,827027-29-2,1-(3-HYDROXYPROPYL)PYRIDIN-1-IUM BIS((TRIFLUOROMETHYL)SULFONYL)IMIDE,pyridinium.csv
1-(3-hydroxypropyl)pyridin-1-ium chloride,187863-16-7,1-(3-HYDROXYPROPYL)PYRIDIN-1-IUM CHLORIDE,pyridinium.csv
1-(3-methoxypropyl)pyridin-1-ium bis((trifluoromethyl)sulfonyl)imide,1049752-00-2,1-(3-METHOXYPROPYL)PYRIDIN-1-IUM BIS((TRIFLUOROMETHYL)SULFONYL)IMIDE,pyridinium.csv
1-(3-methoxypropyl)pyridin-1-ium chloride,1012794-07-8,1-(3-METHOXYPROPYL)PYRIDIN-1-IUM CHLORIDE,pyridinium.csv
1-(4-(cinnamoyloxy)butyl)pyridin-1-ium chloride,,1-(4-(CINNAMOYLOXY)BUTYL)PYRIDIN-1-IUM CHLORIDE,pyridinium.csv
1-(4-(cinnamoyloxy)butyl)pyridin-1-ium cinnamate,,1-(4-(CINNAMOYLOXY)BUTYL)PYRIDIN-1-IUM CINNAMATE,pyridinium.csv
1-(4-(dodecanoyloxy)butyl)pyridin-1-ium chloride,,1-(4-(DODECANOYLOXY)BUTYL)PYRIDIN-1-IUM CHLORIDE,pyridinium.csv
1-(4-(palmitoyloxy)butyl)pyridin-1-ium chloride,,1-(4-(PALMITOYLOXY)BUTYL)PYRIDIN-1-IUM CHLORIDE,pyridinium.csv
1-(4-(stearoyloxy)butyl)pyridin-1-ium chloride,,1-(4-(STEAROYLOXY)BUTYL)PYRIDIN-1-IUM CHLORIDE,pyridinium.csv
1-(4-(tetradecanoyloxy)butyl)pyridin-1-ium chloride,,1-(4-(TETRADECANOYLOXY)BUTYL)PYRIDIN-1-IUM CHLORIDE,pyridinium.csv
1-(4-(tridecanoyloxy)butyl)pyridin-1-ium chloride,,1-(4-(TRIDECANOYLOXY)BUTYL)PYRIDIN-1-IUM CHLORIDE,pyridinium.csv
1-(4-(undecanoyloxy)butyl)pyridin-1-ium chloride,,1-(4-(UNDECANOYLOXY)BUTYL)PYRIDIN-1-IUM CHLORIDE,pyridinium.csv
1-(4-acetoxybutyl)pyridin-1-ium chloride,,1-(4-ACETOXYBUTYL)PYRIDIN-1-IUM CHLORIDE,pyridinium.csv
1-(4-hydroxybutyl)pyridin-1-ium chloride,1267474-36-1,1-(4-HYDROXYBUTYL)PYRIDIN-1-IUM CHLORIDE,pyridinium.csv
1-(4-hydroxybutyl)pyridin-1-ium cinnamate,,1-(4-HYDROXYBUTYL)PYRIDIN-1-IUM CINNAMATE,pyridinium.csv
"1-(butoxymethyl)-3-hydroxypyridin-1-ium 3-oxo-3H-benzo[d]isothiazol-2-ide 1,1-dioxide",1127350-80-4,1-(BUTOXYMETHYL)-3-HYDROXYPYRIDIN-1-IUM 3-OXO-3H-BENZO D ISOTHIAZOL-2-IDE 1 1-DIOXIDE,pyridinium.csv
"1-(butoxymethyl)-3-hydroxypyridin-1-ium 6-methyl-4-oxo-4H-1,2,3-oxathiazin-3-ide 2,2-dioxide",1127350-74-6,1-(BUTOXYMETHYL)-3-HYDROXYPYRIDIN-1-IUM 6-METHYL-4-OXO-4H-1 2 3-OXATHIAZIN-3-IDE 2 2-DIOXIDE,pyridinium.csv
1-(cyanomethyl)pyridin-1-ium bis((trifluoromethyl)sulfonyl)imide,1017553-46-6,1-(CYANOMETHYL)PYRIDIN-1-IUM BIS((TRIFLUOROMETHYL)SULFONYL)IMIDE,pyridinium.csv
1-(cyanomethyl)pyridin-1-ium chloride,17281-59-3,1-(CYANOMETHYL)PYRIDIN-1-IUM CHLORIDE,pyridinium.csv
1-(ethoxymethyl)pyridin-1-ium bis((trifluoromethyl)sulfonyl)imide,1049751-98-5,1-(ETHOXYMETHYL)PYRIDIN-1-IUM BIS((TRIFLUOROMETHYL)SULFONYL)IMIDE,pyridinium.csv
1-(ethoxymethyl)pyridin-1-ium chloride,21379-36-2,1-(ETHOXYMETHYL)PYRIDIN-1-IUM CHLORIDE,pyridinium.csv
1-allylpyridin-1-ium bis((trifluoromethyl)sulfonyl)imide,887615-73-8,1-ALLYLPYRIDIN-1-IUM BIS((TRIFLUOROMETHYL)SULFONYL)IMIDE,pyridinium.csv
1-allylpyridin-1-ium chloride,25965-81-5,1-ALLYLPYRIDIN-1-IUM CHLORIDE,pyridinium.csv
1-benzylpyridin-1-ium bromide,2589-31-3,1-BENZYLPYRIDIN-1-IUM BROMIDE,pyridinium.csv
1-butyl-2-methylpyridin-1-ium chloride,112400-85-8,1-BUTYL-2-METHYLPYRIDIN-1-IUM CHLORIDE,pyridinium.csv
1-butyl-2-methylpyridin-1-ium tetrafluoroborate,286453-46-1,1-BUTYL-2-METHYLPYRIDIN-1-IUM TETRAFLUOROBORATE,pyridinium.csv
"1-butyl-3,4-dimethylpyridin-1-ium tetrafluoroborate",952429-71-9,1-BUTYL-3 4-DIMETHYLPYRIDIN-1-IUM TETRAFLUOROBORATE,pyridinium.csv
"1-butyl-3,5-dimethylpyridin-1-ium tetrafluoroborate",952429-72-0,1-BUTYL-3 5-DIMETHYLPYRIDIN-1-IUM TETRAFLUOROBORATE,pyridinium.csv
1-butyl-3-methylpyridin-1-ium bis((trifluoromethyl)sulfonyl)imide,344790-86-9,1-BUTYL-3-METHYLPYRIDIN-1-IUM BIS((TRIFLUOROMETHYL)SULFONYL)IMIDE,pyridinium.csv
1-butyl-3-methylpyridin-1-ium chloride,125652-55-3,1-BUTYL-3-METHYLPYRIDIN-1-IUM CHLORIDE,pyridinium.csv
1-butyl-3-methylpyridin-1-ium tetrafluoroborate,597581-48-1,1-BUTYL-3-METHYLPYRIDIN-1-IUM TETRAFLUOROBORATE,pyridinium.csv
1-butyl-4-(dimethylamino)pyridin-1-ium bis((trifluoromethyl)sulfonyl)imide,900797-79-7,1-BUTYL-4-(DIMETHYLAMINO)PYRIDIN-1-IUM BIS((TRIFLUOROMETHYL)SULFONYL)IMIDE,pyridinium.csv
1-butyl-4-(dimethylamino)pyridin-1-ium bromide,89389-93-5,1-BUTYL-4-(DIMETHYLAMINO)PYRIDIN-1-IUM BROMIDE,pyridinium.csv
1-butyl-4-(dimethylamino)pyridin-1-ium chloride,82522-15-4,1-BUTYL-4-(DIMETHYLAMINO)PYRIDIN-1-IUM CHLORIDE,pyridinium.csv
1-butyl-4-methylpyridin-1-ium hexafluorophosphate(V),401788-99-6,1-BUTYL-4-METHYLPYRIDIN-1-IUM HEXAFLUOROPHOSPHATE(V),pyridinium.csv
1-butyl-4-methylpyridin-1-ium tetrafluoroborate,343952-33-0,1-BUTYL-4-METHYLPYRIDIN-1-IUM TETRAFLUOROBORATE,pyridinium.csv
1-butylpyridin-1-ium bis((trifluoromethyl)sulfonyl)imide,187863-42-9,1-BUTYLPYRIDIN-1-IUM BIS((TRIFLUOROMETHYL)SULFONYL)IMIDE,pyridinium.csv
1-butylpyridin-1-ium bromide,874-80-6,1-BUTYLPYRIDIN-1-IUM BROMIDE,pyridinium.csv
1-butylpyridin-1-ium chloride,1124-64-7,1-BUTYLPYRIDIN-1-IUM CHLORIDE,pyridinium.csv
1-butylpyridin-1-ium cinnamate,,1-BUTYLPYRIDIN-1-IUM CINNAMATE,pyridinium.csv
1-butylpyridin-1-ium tetrafluoroborate,203389-28-0,1-BUTYLPYRIDIN-1-IUM TETRAFLUOROBORATE,pyridinium.csv
1-dodecylpyridin-1-ium bromide,104-73-4,1-DODECYLPYRIDIN-1-IUM BROMIDE,pyridinium.csv
"1-ethyl-3-methylpyridin-1-ium 1,1,2,2,3,3,4,4,4-nonafluorobutane-1-sulfonate",1015420-87-7,1-ETHYL-3-METHYLPYRIDIN-1-IUM 1 1 2 2 3 3 4 4 4-NONAFLUOROBUTANE-1-SULFONATE,pyridinium.csv
1-ethyl-3-methylpyridin-1-ium perfluorobutanesulfonate,1015420-87-7,1-ETHYL-3-METHYLPYRIDIN-1-IUM PERFLUOROBUTANESULFONATE,pyridinium.csv
1-ethylpyridin-1-ium bis((trifluoromethyl)sulfonyl)imide,712354-97-7,1-ETHYLPYRIDIN-1-IUM BIS((TRIFLUOROMETHYL)SULFONYL)IMIDE,pyridinium.csv
1-ethylpyridin-1-ium bromide,1906-79-2,1-ETHYLPYRIDIN-1-IUM BROMIDE,pyridinium.csv
1-ethylpyridin-1-ium chloride,2294-38-4,1-ETHYLPYRIDIN-1-IUM CHLORIDE,pyridinium.csv
1-ethylpyridin-1-ium cinnamate,,1-ETHYLPYRIDIN-1-IUM CINNAMATE,pyridinium.csv
1-heptylpyridin-1-ium bromide,56022-36-7,1-HEPTYLPYRIDIN-1-IUM BROMIDE,pyridinium.csv
"1-hexadecylpyridin-1-ium (2S,5R,6R)-6-((R)-2-amino-2-phenylacetamido)-3,3-dimethyl-7-oxo-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylate",1418122-68-5,1-HEXADECYLPYRIDIN-1-IUM (2S 5R 6R)-6-((R)-2-AMINO-2-PHENYLACETAMIDO)-3 3-DIMETHYL-7-OXO-4-THIA-1-AZABICYCLO 3 2 0 HEPTANE-2-CARBOXYLATE,pyridinium.csv
1-hexadecylpyridin-1-ium 2-hydroxybenzoate,23647-43-0,1-HEXADECYLPYRIDIN-1-IUM 2-HYDROXYBENZOATE,pyridinium.csv
1-hexadecylpyridin-1-ium bromide,140-72-7,1-HEXADECYLPYRIDIN-1-IUM BROMIDE,pyridinium.csv
1-hexadecylpyridin-1-ium chloride,123-03-5,1-HEXADECYLPYRIDIN-1-IUM CHLORIDE,pyridinium.csv
1-hexyl-4-methylpyridin-1-ium tetrafluoroborate,952429-73-1,1-HEXYL-4-METHYLPYRIDIN-1-IUM TETRAFLUOROBORATE,pyridinium.csv
1-hexylpyridin-1-ium bis((trifluoromethyl)sulfonyl)imide,460983-97-5,1-HEXYLPYRIDIN-1-IUM BIS((TRIFLUOROMETHYL)SULFONYL)IMIDE,pyridinium.csv
1-hexylpyridin-1-ium bromide,74440-81-6,1-HEXYLPYRIDIN-1-IUM BROMIDE,pyridinium.csv
1-octylpyridin-1-ium bis((trifluoromethyl)sulfonyl)imide,384347-06-2,1-OCTYLPYRIDIN-1-IUM BIS((TRIFLUOROMETHYL)SULFONYL)IMIDE,pyridinium.csv
1-octylpyridin-1-ium bromide,2534-66-9,1-OCTYLPYRIDIN-1-IUM BROMIDE,pyridinium.csv
1-pentylpyridin-1-ium bromide,53385-72-1,1-PENTYLPYRIDIN-1-IUM BROMIDE,pyridinium.csv
1-tetradecylpyridin-1-ium bromide,1155-74-4,1-TETRADECYLPYRIDIN-1-IUM BROMIDE,pyridinium.csv
2-methyl-1-octylpyridin-1-ium bromide,107758-55-4,2-METHYL-1-OCTYLPYRIDIN-1-IUM BROMIDE,pyridinium.csv
3-(1-methylpyrrolidin-2-yl)-1-(2-(octyloxy)-2-oxoethyl)pyridin-1-ium bromide,2097086-63-8,3-(1-METHYLPYRROLIDIN-2-YL)-1-(2-(OCTYLOXY)-2-OXOETHYL)PYRIDIN-1-IUM BROMIDE,pyridinium.csv
3-(hexadecyloxy)-1-(2-hydroxyethyl)pyridin-1-ium bromide,1476786-51-2,3-(HEXADECYLOXY)-1-(2-HYDROXYETHYL)PYRIDIN-1-IUM BROMIDE,pyridinium.csv
3-(hexadecyloxy)-1-(2-hydroxyethyl)pyridin-1-ium chloride,1476786-49-8,3-(HEXADECYLOXY)-1-(2-HYDROXYETHYL)PYRIDIN-1-IUM CHLORIDE,pyridinium.csv
3-carbamoyl-1-hexylpyridin-1-ium 2-hydroxybenzoate,2866120-28-5,3-CARBAMOYL-1-HEXYLPYRIDIN-1-IUM 2-HYDROXYBENZOATE,pyridinium.csv
"3-hydroxy-1-((pentyloxy)methyl)pyridin-1-ium 3-oxo-3H-benzo[d]isothiazol-2-ide 1,1-dioxide",1127350-81-5,3-HYDROXY-1-((PENTYLOXY)METHYL)PYRIDIN-1-IUM 3-OXO-3H-BENZO D ISOTHIAZOL-2-IDE 1 1-DIOXIDE,pyridinium.csv
"3-hydroxy-1-((pentyloxy)methyl)pyridin-1-ium 6-methyl-4-oxo-4H-1,2,3-oxathiazin-3-ide 2,2-dioxide",1127350-75-7,3-HYDROXY-1-((PENTYLOXY)METHYL)PYRIDIN-1-IUM 6-METHYL-4-OXO-4H-1 2 3-OXATHIAZIN-3-IDE 2 2-DIOXIDE,pyridinium.csv
"3-hydroxy-1-((undecyloxy)methyl)pyridin-1-ium 3-oxo-3H-benzo[d]isothiazol-2-ide 1,1-dioxide",1127350-84-8,3-HYDROXY-1-((UNDECYLOXY)METHYL)PYRIDIN-1-IUM 3-OXO-3H-BENZO D ISOTHIAZOL-2-IDE 1 1-DIOXIDE,pyridinium.csv
"3-hydroxy-1-((undecyloxy)methyl)pyridin-1-ium 6-methyl-4-oxo-4H-1,2,3-oxathiazin-3-ide 2,2-dioxide",1127350-78-0,3-HYDROXY-1-((UNDECYLOXY)METHYL)PYRIDIN-1-IUM 6-METHYL-4-OXO-4H-1 2 3-OXATHIAZIN-3-IDE 2 2-DIOXIDE,pyridinium.csv
3-hydroxy-1-((undecyloxy)methyl)pyridin-1-ium chloride,454234-78-7,3-HYDROXY-1-((UNDECYLOXY)METHYL)PYRIDIN-1-IUM CHLORIDE,pyridinium.csv
"3-hydroxy-1-(propoxymethyl)pyridin-1-ium 3-oxo-3H-benzo[d]isothiazol-2-ide 1,1-dioxide",1127350-79-1,3-HYDROXY-1-(PROPOXYMETHYL)PYRIDIN-1-IUM 3-OXO-3H-BENZO D ISOTHIAZOL-2-IDE 1 1-DIOXIDE,pyridinium.csv
"3-hydroxy-1-(propoxymethyl)pyridin-1-ium 6-methyl-4-oxo-4H-1,2,3-oxathiazin-3-ide 2,2-dioxide",1127350-73-5,3-HYDROXY-1-(PROPOXYMETHYL)PYRIDIN-1-IUM 6-METHYL-4-OXO-4H-1 2 3-OXATHIAZIN-3-IDE 2 2-DIOXIDE,pyridinium.csv
3-hydroxy-1-(propoxymethyl)pyridin-1-ium chloride,454234-70-9,3-HYDROXY-1-(PROPOXYMETHYL)PYRIDIN-1-IUM CHLORIDE,pyridinium.csv
3-methyl-1-octylpyridin-1-ium bromide,872672-72-5,3-METHYL-1-OCTYLPYRIDIN-1-IUM BROMIDE,pyridinium.csv
4-(dimethylamino)-1-ethylpyridin-1-ium bis((trifluoromethyl)sulfonyl)imide,900797-77-5,4-(DIMETHYLAMINO)-1-ETHYLPYRIDIN-1-IUM BIS((TRIFLUOROMETHYL)SULFONYL)IMIDE,pyridinium.csv
4-(dimethylamino)-1-ethylpyridin-1-ium bromide,114203-57-5,4-(DIMETHYLAMINO)-1-ETHYLPYRIDIN-1-IUM BROMIDE,pyridinium.csv
4-(dimethylamino)-1-heptylpyridin-1-ium bromide,441019-74-5,4-(DIMETHYLAMINO)-1-HEPTYLPYRIDIN-1-IUM BROMIDE,pyridinium.csv
4-(dimethylamino)-1-hexylpyridin-1-ium bis((trifluoromethyl)sulfonyl)imide,872672-57-6,4-(DIMETHYLAMINO)-1-HEXYLPYRIDIN-1-IUM BIS((TRIFLUOROMETHYL)SULFONYL)IMIDE,pyridinium.csv
4-(dimethylamino)-1-hexylpyridin-1-ium bromide,395677-61-9,4-(DIMETHYLAMINO)-1-HEXYLPYRIDIN-1-IUM BROMIDE,pyridinium.csv
4-(dimethylamino)-1-hexylpyridin-1-ium chloride,1012794-14-7,4-(DIMETHYLAMINO)-1-HEXYLPYRIDIN-1-IUM CHLORIDE,pyridinium.csv
4-(dimethylamino)-1-pentylpyridin-1-ium bromide,441019-73-4,4-(DIMETHYLAMINO)-1-PENTYLPYRIDIN-1-IUM BROMIDE,pyridinium.csv
"4-methyl-1-octylpyridin-1-ium 1,1,2,2,3,3,4,4,4-nonafluorobutane-1-sulfonate",936240-01-6,4-METHYL-1-OCTYLPYRIDIN-1-IUM 1 1 2 2 3 3 4 4 4-NONAFLUOROBUTANE-1-SULFONATE,pyridinium.csv
4-methyl-1-octylpyridin-1-ium bis((trifluoromethyl)sulfonyl)imide,712355-04-9,4-METHYL-1-OCTYLPYRIDIN-1-IUM BIS((TRIFLUOROMETHYL)SULFONYL)IMIDE,pyridinium.csv
4-methyl-1-octylpyridin-1-ium bromide,70850-61-2,4-METHYL-1-OCTYLPYRIDIN-1-IUM BROMIDE,pyridinium.csv
4-methyl-1-octylpyridin-1-ium chloride,141645-91-2,4-METHYL-1-OCTYLPYRIDIN-1-IUM CHLORIDE,pyridinium.csv
4-methyl-1-octylpyridin-1-ium tetrafluoroborate,936239-96-2,4-METHYL-1-OCTYLPYRIDIN-1-IUM TETRAFLUOROBORATE,pyridinium.csv
(R)-1-methoxy-1-oxopropan-2-aminium 2-hydroxypropanoate,863889-75-2,(R)-1-METHOXY-1-OXOPROPAN-2-AMINIUM 2-HYDROXYPROPANOATE,pyridinium.csv
"Poly[oxy(methyl-1,2-ethanediyl)]-l-[2-(diethylmethylammonio)ethyl]-o-hydroxy chloride",68132-96-7,POLY OXY(METHYL-1 2-ETHANEDIYL) -L- 2-(DIETHYLMETHYLAMMONIO)ETHYL -O-HYDROXY CHLORIDE,pyridinium.csv
"2,3,4,6,7,8-hexahydro-1H-pyrrolo[1,2-a]pyrimidin-5-ium (1-hydroxyethane-1,1-diyl)bis(hydrogen phosphonate)",2871700-87-5,2 3 4 6 7 8-HEXAHYDRO-1H-PYRROLO 1 2-A PYRIMIDIN-5-IUM (1-HYDROXYETHANE-1 1-DIYL)BIS(HYDROGEN PHOSPHONATE),pyrimidinium.csv
"2,3,4,6,7,8-hexahydro-1H-pyrrolo[1,2-a]pyrimidin-5-ium hydrogen (1-hydroxy-1-phosphonoethyl)phosphonate",2871700-86-4,2 3 4 6 7 8-HEXAHYDRO-1H-PYRROLO 1 2-A PYRIMIDIN-5-IUM HYDROGEN (1-HYDROXY-1-PHOSPHONOETHYL)PHOSPHONATE,pyrimidinium.csv
1-(2-ethoxyethyl)-1-methylpyrrolidin-1-ium bis((trifluoromethyl)sulfonyl)imide,663628-46-4,1-(2-ETHOXYETHYL)-1-METHYLPYRROLIDIN-1-IUM BIS((TRIFLUOROMETHYL)SULFONYL)IMIDE,pyrrolidinium.csv
1-(2-ethoxyethyl)-1-methylpyrrolidin-1-ium bromide,833446-39-2,1-(2-ETHOXYETHYL)-1-METHYLPYRROLIDIN-1-IUM BROMIDE,pyrrolidinium.csv
1-(2-hydroxyethyl)-1-methylpyrrolidin-1-ium bis((trifluoromethyl)sulfonyl)imide,757212-04-7,1-(2-HYDROXYETHYL)-1-METHYLPYRROLIDIN-1-IUM BIS((TRIFLUOROMETHYL)SULFONYL)IMIDE,pyrrolidinium.csv
1-(2-hydroxyethyl)-1-methylpyrrolidin-1-ium iodide,54770-67-1,1-(2-HYDROXYETHYL)-1-METHYLPYRROLIDIN-1-IUM IODIDE,pyrrolidinium.csv
1-(2-methoxyethyl)-1-methylpyrrolidin-1-ium bis((trifluoromethyl)sulfonyl)imide,757240-24-7,1-(2-METHOXYETHYL)-1-METHYLPYRROLIDIN-1-IUM BIS((TRIFLUOROMETHYL)SULFONYL)IMIDE,pyrrolidinium.csv
1-(2-methoxyethyl)-1-methylpyrrolidin-1-ium chloride,1012794-01-2,1-(2-METHOXYETHYL)-1-METHYLPYRROLIDIN-1-IUM CHLORIDE,pyrrolidinium.csv
1-(3-hydroxypropyl)-1-methylpyrrolidin-1-ium bis((trifluoromethyl)sulfonyl)imide,1332694-08-2,1-(3-HYDROXYPROPYL)-1-METHYLPYRROLIDIN-1-IUM BIS((TRIFLUOROMETHYL)SULFONYL)IMIDE,pyrrolidinium.csv
1-(3-hydroxypropyl)-1-methylpyrrolidin-1-ium chloride,941584-15-2,1-(3-HYDROXYPROPYL)-1-METHYLPYRROLIDIN-1-IUM CHLORIDE,pyrrolidinium.csv
1-(3-methoxypropyl)-1-methylpyrrolidin-1-ium bis((trifluoromethyl)sulfonyl)imide,1373334-04-3,1-(3-METHOXYPROPYL)-1-METHYLPYRROLIDIN-1-IUM BIS((TRIFLUOROMETHYL)SULFONYL)IMIDE,pyrrolidinium.csv
1-(3-methoxypropyl)-1-methylpyrrolidin-1-ium chloride,1012794-05-6,1-(3-METHOXYPROPYL)-1-METHYLPYRROLIDIN-1-IUM CHLORIDE,pyrrolidinium.csv
"1-(4,5-bis(methylthio)pentyl)-1-methylpyrrolidin-1-ium bis((trifluoromethyl)sulfonyl)imide",952417-13-9,1-(4 5-BIS(METHYLTHIO)PENTYL)-1-METHYLPYRROLIDIN-1-IUM BIS((TRIFLUOROMETHYL)SULFONYL)IMIDE,pyrrolidinium.csv
1-(cyanomethyl)-1-methylpyrrolidin-1-ium bis((trifluoromethyl)sulfonyl)imide,1017553-47-7,1-(CYANOMETHYL)-1-METHYLPYRROLIDIN-1-IUM BIS((TRIFLUOROMETHYL)SULFONYL)IMIDE,pyrrolidinium.csv
1-(cyanomethyl)-1-methylpyrrolidin-1-ium chloride,194986-69-1,1-(CYANOMETHYL)-1-METHYLPYRROLIDIN-1-IUM CHLORIDE,pyrrolidinium.csv
1-(ethoxymethyl)-1-methylpyrrolidin-1-ium bis((trifluoromethyl)sulfonyl)imide,1373334-02-1,1-(ETHOXYMETHYL)-1-METHYLPYRROLIDIN-1-IUM BIS((TRIFLUOROMETHYL)SULFONYL)IMIDE,pyrrolidinium.csv
1-(ethoxymethyl)-1-methylpyrrolidin-1-ium chloride,151263-00-2,1-(ETHOXYMETHYL)-1-METHYLPYRROLIDIN-1-IUM CHLORIDE,pyrrolidinium.csv
"1,1-dihexylpyrrolidin-1-ium tetrafluoroborate",952429-75-3,1 1-DIHEXYLPYRROLIDIN-1-IUM TETRAFLUOROBORATE,pyrrolidinium.csv
"1-butyl-1-methylpyrrolidin-1-ium 1,1,2,2,3,3,4,4,4-nonafluorobutane-1-sulfonate",914607-08-2,1-BUTYL-1-METHYLPYRROLIDIN-1-IUM 1 1 2 2 3 3 4 4 4-NONAFLUOROBUTANE-1-SULFONATE,pyrrolidinium.csv
1-butyl-1-methylpyrrolidin-1-ium bis((trifluoromethyl)sulfonyl)imide,223437-11-4,1-BUTYL-1-METHYLPYRROLIDIN-1-IUM BIS((TRIFLUOROMETHYL)SULFONYL)IMIDE,pyrrolidinium.csv
1-butyl-1-methylpyrrolidin-1-ium bromide,93457-69-3,1-BUTYL-1-METHYLPYRROLIDIN-1-IUM BROMIDE,pyrrolidinium.csv
1-butyl-1-methylpyrrolidin-1-ium chloride,479500-35-1,1-BUTYL-1-METHYLPYRROLIDIN-1-IUM CHLORIDE,pyrrolidinium.csv
1-butyl-1-methylpyrrolidin-1-ium hexafluoroarsenate(V),1032100-77-8,1-BUTYL-1-METHYLPYRROLIDIN-1-IUM HEXAFLUOROARSENATE(V),pyrrolidinium.csv
1-butyl-1-methylpyrrolidin-1-ium methyl sulfate,883860-47-7,1-BUTYL-1-METHYLPYRROLIDIN-1-IUM METHYL SULFATE,pyrrolidinium.csv
1-butyl-1-methylpyrrolidin-1-ium tetrafluoroborate,345984-11-4,1-BUTYL-1-METHYLPYRROLIDIN-1-IUM TETRAFLUOROBORATE,pyrrolidinium.csv
1-ethyl-1-methylpyrrolidin-1-ium bromide,69227-51-6,1-ETHYL-1-METHYLPYRROLIDIN-1-IUM BROMIDE,pyrrolidinium.csv
1-hexyl-1-methylpyrrolidin-1-ium bis((trifluoromethyl)sulfonyl)imide,380497-19-8,1-HEXYL-1-METHYLPYRROLIDIN-1-IUM BIS((TRIFLUOROMETHYL)SULFONYL)IMIDE,pyrrolidinium.csv
1-hexyl-1-methylpyrrolidin-1-ium chloride,909398-59-0,1-HEXYL-1-METHYLPYRROLIDIN-1-IUM CHLORIDE,pyrrolidinium.csv
1-methyl-1-octylpyrrolidin-1-ium bis((trifluoromethyl)sulfonyl)imide,927021-43-0,1-METHYL-1-OCTYLPYRROLIDIN-1-IUM BIS((TRIFLUOROMETHYL)SULFONYL)IMIDE,pyrrolidinium.csv
1-methyl-1-octylpyrrolidin-1-ium bromide,1133731-86-8,1-METHYL-1-OCTYLPYRROLIDIN-1-IUM BROMIDE,pyrrolidinium.csv
1-methyl-1-octylpyrrolidin-1-ium chloride,909398-60-3,1-METHYL-1-OCTYLPYRROLIDIN-1-IUM CHLORIDE,pyrrolidinium.csv
1-methyl-1-octylpyrrolidin-1-ium tetrafluoroborate,952429-74-2,1-METHYL-1-OCTYLPYRROLIDIN-1-IUM TETRAFLUOROBORATE,pyrrolidinium.csv
1-methyl-1-propylpyrrolidin-1-ium bis((trifluoromethyl)sulfonyl)imide,223437-05-6,1-METHYL-1-PROPYLPYRROLIDIN-1-IUM BIS((TRIFLUOROMETHYL)SULFONYL)IMIDE,pyrrolidinium.csv
1-methyl-1-propylpyrrolidin-1-ium bromide,608140-09-6,1-METHYL-1-PROPYLPYRROLIDIN-1-IUM BROMIDE,pyrrolidinium.csv
1-butylquinolin-1-ium bromide,31537-79-8,1-BUTYLQUINOLIN-1-IUM BROMIDE,quinolinium.csv
1-butylquinolin-1-ium tetrafluoroborate,952429-68-4,1-BUTYLQUINOLIN-1-IUM TETRAFLUOROBORATE,quinolinium.csv
1-decylquinolin-1-ium bromide,15001-43-1,1-DECYLQUINOLIN-1-IUM BROMIDE,quinolinium.csv
1-dodecyl-6-hydroxyquinolin-1-ium bromide,1632500-49-2,1-DODECYL-6-HYDROXYQUINOLIN-1-IUM BROMIDE,quinolinium.csv
1-dodecylquinolin-1-ium bromide,14847-86-0,1-DODECYLQUINOLIN-1-IUM BROMIDE,quinolinium.csv
